corpusid,arxiv_id,title,authors,filename,year,venue,citationcount,referencecount,influentialcitationcount,content_references,equations,figures,font,pages,paragraphs,sections,subsections,subsubsections,tables,words
232116802,2103.00107,Revisiting Peng's Q(λ) for Modern Reinforcement Learning,"[{'authorId': '27750973', 'name': 'Tadashi Kozuno'}, {'authorId': '11501567', 'name': 'Yunhao Tang'}, {'authorId': '144845456', 'name': 'Mark Rowland'}, {'authorId': '1708654', 'name': 'R. Munos'}, {'authorId': '67007190', 'name': 'Steven Kapturowski'}, {'authorId': '2605877', 'name': 'Will Dabney'}, {'authorId': '1806291', 'name': 'Michal Valko'}, {'authorId': '2065497577', 'name': 'David Abel'}]",Revisiting Pengs Qλ for Modern Reinforcement Learning,2021,International Conference on Machine Learning,13,48,1,183,136,50,NimbusRomNo9L,26,46,19,19,0,6,15500
232135266,2103.03872,Rissanen Data Analysis: Examining Dataset Characteristics via Description Length,"[{'authorId': '3439053', 'name': 'Ethan Perez'}, {'authorId': '1743722', 'name': 'Douwe Kiela'}, {'authorId': '1979489', 'name': 'Kyunghyun Cho'}]",Rissanen Data Analysis Examining Dataset Characteristics via Description Length,2021,International Conference on Machine Learning,19,110,2,172,8,45,Unknown,18,17,11,16,10,2,11334
246863593,2202.07549,Robust Multi-Objective Bayesian Optimization Under Input Noise,"[{'authorId': '2114435328', 'name': 'Sam Daulton'}, {'authorId': '1811232061', 'name': 'Sait Cakmak'}, {'authorId': '2065597122', 'name': 'M. Balandat'}, {'authorId': '2053878538', 'name': 'Michael A. Osborne'}, {'authorId': '145580292', 'name': 'Enlu Zhou'}, {'authorId': '3071703', 'name': 'E. Bakshy'}]",Robust Multi-Objective Bayesian Optimization Under Input Noise,2022,International Conference on Machine Learning,22,95,2,218,60,37,NimbusRomNo9L,36,0,19,28,0,12,22187
247011694,2202.10103,Robustness and Accuracy Could Be Reconcilable by (Proper) Definition,"[{'authorId': '19201674', 'name': 'Tianyu Pang'}, {'authorId': '2115913164', 'name': 'Min Lin'}, {'authorId': '2109457982', 'name': 'Xiao Yang'}, {'authorId': '2146280930', 'name': 'Junyi Zhu'}, {'authorId': '143653681', 'name': 'Shuicheng Yan'}]",Robustness and Accuracy Could Be Reconcilable by Proper Definition,2022,International Conference on Machine Learning,71,108,10,232,116,21,CMMI10,20,0,12,26,0,8,12590
3614471,1802.03801,SGD and Hogwild! Convergence Without the Bounded Gradients Assumption,"[{'authorId': '144274166', 'name': 'Lam M. Nguyen'}, {'authorId': '143671628', 'name': 'Phuong Ha Nguyen'}, {'authorId': '144534186', 'name': 'Marten van Dijk'}, {'authorId': '2662221', 'name': 'Peter Richtárik'}, {'authorId': '2005127', 'name': 'K. Scheinberg'}, {'authorId': '144696183', 'name': 'Martin Takác'}]",SGD and Hogwild Convergence Without the Bounded Gradients Assumption,2018,International Conference on Machine Learning,191,24,12,37,200,14,NimbusRomNo9L,24,0,10,14,0,0,12826
221068969,2008.06626,Safe Reinforcement Learning in Constrained Markov Decision Processes,"[{'authorId': '41036308', 'name': 'Akifumi Wachi'}, {'authorId': '3285568', 'name': 'Yanan Sui'}]",Safe Reinforcement Learning in Constrained Markov Decision Processes,2020,International Conference on Machine Learning,103,28,5,76,77,12,NimbusRomNo9L,16,15,8,8,0,2,10344
249605324,2206.05032,Scalable Deep Gaussian Markov Random Fields for General Graphs,"[{'authorId': '2169943688', 'name': 'Joel Oskarsson'}, {'authorId': '2169936774', 'name': ""Per Sid'en""}, {'authorId': '1759780', 'name': 'F. Lindsten'}]",Scalable Deep Gaussian Markov Random Fields for General Graphs,2022,International Conference on Machine Learning,3,45,0,0,0,0,CMSY10,22,0,7,0,0,0,13732
166227890,1905.10969,Scalable Training of Inference Networks for Gaussian-Process Models,"[{'authorId': '1840138221', 'name': 'Jiaxin Shi'}, {'authorId': '145901278', 'name': 'M. E. Khan'}, {'authorId': '145254043', 'name': 'Jun Zhu'}]",Scalable Training of Inference Networks for Gaussian-Process Models,2019,International Conference on Machine Learning,18,57,1,153,54,40,CMSY10,16,10,9,15,0,8,9881
249151892,2205.13679,SeedGNN: Graph Neural Networks for Supervised Seeded Graph Matching,"[{'authorId': '70101129', 'name': 'LIREN YU'}, {'authorId': '47883294', 'name': 'Jiaming Xu'}, {'authorId': '145553549', 'name': 'Xiaojun Lin'}]",SeedGNN Graph Neural Networks for Supervised Seeded Graph Matching,2022,International Conference on Machine Learning,0,78,0,116,34,68,Unknown,32,19,14,14,0,8,15439
246904587,2202.08333,Self-Supervised Representation Learning via Latent Graph Prediction,"[{'authorId': '14629242', 'name': 'Yaochen Xie'}, {'authorId': '145160047', 'name': 'Zhao Xu'}, {'authorId': '1743600', 'name': 'Shuiwang Ji'}]",Self-Supervised Representation Learning via Latent Graph Prediction,2022,International Conference on Machine Learning,19,68,1,135,52,6,CMMIB10,18,13,12,10,0,20,12319
211096993,2002.05706,Sequential Cooperative Bayesian Inference,"[{'authorId': '2109598148', 'name': 'Junqi Wang'}, {'authorId': '2118951394', 'name': 'Pei Wang'}, {'authorId': '3210220', 'name': 'Patrick Shafto'}]",Sequential Cooperative Bayesian Inference,2020,International Conference on Machine Learning,11,38,3,0,0,0,NimbusRomNo9L,25,0,1,0,0,0,14370
253107293,2210.14016,Shortest Edit Path Crossover: A Theory-driven Solution to the Permutation Problem in Evolutionary Neural Architecture Search,"[{'authorId': '1491235324', 'name': 'Xin Qiu'}, {'authorId': '1686788', 'name': 'R. Miikkulainen'}]",Shortest Edit Path Crossover A Theory-driven Solution to the Permutation Problem in Evolutionary Neural Architecture Search,2022,International Conference on Machine Learning,1,53,0,120,60,64,Unknown,26,0,8,18,0,2,22503
253734983,2211.11743,SinFusion: Training Diffusion Models on a Single Image or Video,"[{'authorId': '2191617821', 'name': 'Yaniv Nikankin'}, {'authorId': '67022886', 'name': 'Niv Haim'}, {'authorId': '144611617', 'name': 'M. Irani'}]",SinFusion Training Diffusion Models on a Single Image or Video,2022,International Conference on Machine Learning,34,72,5,96,6,65,NimbusRomNo9L,16,19,16,6,0,8,10211
3745480,1803.02348,Smoothed Action Value Functions for Learning Gaussian Policies,"[{'authorId': '7624658', 'name': 'Ofir Nachum'}, {'authorId': '144739074', 'name': 'Mohammad Norouzi'}, {'authorId': '145499435', 'name': 'G. Tucker'}, {'authorId': '1714772', 'name': 'Dale Schuurmans'}]",Smoothed Action Value Functions for Learning Gaussian Policies,2018,International Conference on Machine Learning,27,30,1,0,0,0,CMR8,12,0,0,0,0,0,8242
220265678,2006.16649,Sparse Gaussian Processes with Spherical Harmonic Features,"[{'authorId': '27040809', 'name': 'Vincent Dutordoir'}, {'authorId': '3110071', 'name': 'N. Durrande'}, {'authorId': '3166500', 'name': 'J. Hensman'}]",Sparse Gaussian Processes with Spherical Harmonic Features,2020,International Conference on Machine Learning,44,23,3,66,36,15,NimbusRomNo9L,14,1,5,10,0,6,9683
221088678,1811.08968,Spread Divergence,"[{'authorId': '2108795448', 'name': 'Mingtian Zhang'}, {'authorId': '2067492948', 'name': 'Peter Hayes'}, {'authorId': '2061167210', 'name': 'Thomas Bird'}, {'authorId': '39047188', 'name': 'Raza Habib'}, {'authorId': '145617808', 'name': 'D. Barber'}]",Spread Divergence,2018,International Conference on Machine Learning,17,61,3,121,101,46,NimbusRomNo9L,22,0,22,10,8,2,12402
59291892,1901.08817,State-Regularized Recurrent Neural Networks,"[{'authorId': '47075011', 'name': 'Cheng Wang'}, {'authorId': '2780262', 'name': 'Mathias Niepert'}]",State-Regularized Recurrent Neural Networks,2019,International Conference on Machine Learning,33,74,1,154,16,74,NimbusRomNo9L,20,0,13,12,0,12,12609
211532610,2002.11860,Stochastic Frank-Wolfe for Constrained Finite-Sum Minimization,"[{'authorId': '46194718', 'name': 'Geoffrey Negiar'}, {'authorId': '25927447', 'name': 'Gideon Dresdner'}, {'authorId': '1805974027', 'name': 'Alicia Y. Tsai'}, {'authorId': '1701847', 'name': 'L. Ghaoui'}, {'authorId': '9557137', 'name': 'Francesco Locatello'}, {'authorId': '2570016', 'name': 'Fabian Pedregosa'}]",Stochastic Frank-Wolfe for Constrained Finite-Sum Minimization,2020,International Conference on Machine Learning,18,29,2,97,56,3,NimbusRomNo9L,17,3,17,7,0,4,8576
219793012,2006.10459,Stochastic bandits with arm-dependent delays,"[{'authorId': '1752611063', 'name': 'Anne Gael Manegueu'}, {'authorId': '2297833', 'name': 'Claire Vernade'}, {'authorId': '37178915', 'name': 'A. Carpentier'}, {'authorId': '1806291', 'name': 'Michal Valko'}]",Stochastic bandits with arm-dependent delays,2020,International Conference on Machine Learning,34,31,3,31,1,0,NimbusRomNo9L,18,0,6,0,0,0,10506
3566398,1802.05296,Stronger generalization bounds for deep nets via a compression approach,"[{'authorId': '145563465', 'name': 'Sanjeev Arora'}, {'authorId': '144804200', 'name': 'Rong Ge'}, {'authorId': '3007442', 'name': 'Behnam Neyshabur'}, {'authorId': '2153912718', 'name': 'Yi Zhang'}]",Stronger generalization bounds for deep nets via a compression approach,2018,International Conference on Machine Learning,581,42,93,0,0,0,Unknown,39,0,1,0,0,0,16355
250089371,2206.13813,Sublinear-Time Clustering Oracle for Signed Graphs,"[{'authorId': '144998790', 'name': 'S. Neumann'}, {'authorId': '41329012', 'name': 'Pan Peng'}]",Sublinear-Time Clustering Oracle for Signed Graphs,2022,International Conference on Machine Learning,1,28,0,63,149,32,SFRM1000,37,0,13,10,0,2,20574
253098475,2210.12547,SurCo: Learning Linear Surrogates For Combinatorial Nonlinear Optimization Problems,"[{'authorId': '40556661', 'name': 'Aaron Ferber'}, {'authorId': '123366183', 'name': 'Taoan Huang'}, {'authorId': '1759658', 'name': 'D. Zha'}, {'authorId': '2057152858', 'name': 'M. Schubert'}, {'authorId': '32163737', 'name': 'Benoit Steiner'}, {'authorId': '1796375', 'name': 'B. Dilkina'}, {'authorId': '1932187449', 'name': 'Yuandong Tian'}]",SurCo Learning Linear Surrogates For Combinatorial Nonlinear Optimization Problems,2022,International Conference on Machine Learning,11,97,0,18,10,0,NimbusMonL,19,4,5,2,2,6,11867
246430220,2201.12733,TPC: Transformation-Specific Smoothing for Point Cloud Models,"[{'authorId': '51266412', 'name': 'Wen-Hsuan Chu'}, {'authorId': '2107897488', 'name': 'Linyi Li'}, {'authorId': '71788673', 'name': 'Bo Li'}]",TPC Transformation-Specific Smoothing for Point Cloud Models,2022,International Conference on Machine Learning,10,49,2,73,173,11,NimbusRomNo9L,22,0,12,25,4,18,13577
235377286,2106.05262,TempoRL: Learning When to Act,"[{'authorId': '146024084', 'name': 'André Biedenkapp'}, {'authorId': '147958750', 'name': 'Raghunandan Rajan'}, {'authorId': '144661829', 'name': 'F. Hutter'}, {'authorId': '145963266', 'name': 'M. Lindauer'}]",TempoRL Learning When to Act,2021,International Conference on Machine Learning,17,40,7,71,12,46,NimbusRomNo9L,18,7,15,5,3,10,11831
253370616,2211.02222,The Benefits of Model-Based Generalization in Reinforcement Learning,"[{'authorId': '145991379', 'name': 'K. Young'}, {'authorId': '1992922591', 'name': 'A. Ramesh'}, {'authorId': '3031520', 'name': 'Louis Kirsch'}, {'authorId': '145341374', 'name': 'J. Schmidhuber'}]",The Benefits of Model-Based Generalization in Reinforcement Learning,2022,International Conference on Machine Learning,5,62,0,93,38,45,NimbusRomNo9L,23,0,16,0,1,2,14549
3473997,1802.07927,The Hidden Vulnerability of Distributed Learning in Byzantium,"[{'authorId': '9623412', 'name': 'El Mahdi El Mhamdi'}, {'authorId': '1727558', 'name': 'R. Guerraoui'}, {'authorId': '36055256', 'name': 'Sébastien Rouault'}]",The Hidden Vulnerability of Distributed Learning in Byzantium,2018,International Conference on Machine Learning,536,35,84,0,0,0,NimbusRomNo9L,13,0,0,0,0,0,10371
235683465,2106.16115,The Power of Adaptivity for Stochastic Submodular Cover,"[{'authorId': '14626765', 'name': 'R. Ghuge'}, {'authorId': '2110759547', 'name': 'Anupam Gupta'}, {'authorId': '33633146', 'name': 'V. Nagarajan'}]",The Power of Adaptivity for Stochastic Submodular Cover,2021,International Conference on Machine Learning,8,61,0,79,71,63,CMR10,44,14,13,26,1,0,22784
58014121,1901.05515,The information-theoretic value of unlabeled data in semi-supervised learning,"[{'authorId': '2210497', 'name': 'Alexander Golovnev'}, {'authorId': '2153912', 'name': 'D. Pál'}, {'authorId': '2206023', 'name': 'Balázs Szörényi'}]",The information-theoretic value of unlabeled data in semi-supervised learning,2019,International Conference on Machine Learning,8,15,2,39,62,3,CMMI10,19,0,10,0,0,0,8196
257378697,2211.17244,Tight Certification of Adversarially Trained Neural Networks via Nonconvex Low-Rank Semidefinite Relaxations,"[{'authorId': '2040709389', 'name': 'Hong-Ming Chiu'}, {'authorId': '2109976000', 'name': 'Richard Y. Zhang'}]",Tight Certification of Adversarially Trained Neural Networks via Nonconvex Low-Rank Semidefinite Relaxations,2022,International Conference on Machine Learning,1,42,0,103,186,26,NimbusRomNo9L,30,17,13,15,0,4,17918
254043931,2211.15272,Topologically faithful image segmentation via induced matching of persistence barcodes,"[{'authorId': '1620412452', 'name': 'Nicolas Stucki'}, {'authorId': '1561434672', 'name': 'J. Paetzold'}, {'authorId': '1561461499', 'name': 'Suprosanna Shit'}, {'authorId': '143893221', 'name': 'Bjoern H Menze'}, {'authorId': '37119171', 'name': 'Ulrich Bauer'}]",Topologically faithful image segmentation via induced matching of persistence barcodes,2022,International Conference on Machine Learning,7,53,0,0,0,0,NimbusRomNo9L,30,0,0,0,1,0,13088
246431267,2110.11442,"Towards Noise-adaptive, Problem-adaptive (Accelerated) Stochastic Gradient Descent","[{'authorId': '1711940', 'name': 'Sharan Vaswani'}, {'authorId': '2051301347', 'name': 'Benjamin Dubois-Taine'}, {'authorId': '2207121', 'name': 'Reza Babanezhad'}]",Towards Noise-adaptive Problem-adaptive Accelerated Stochastic Gradient Descent,2021,International Conference on Machine Learning,9,39,1,0,0,0,NimbusRomNo9L,45,0,0,0,0,0,21052
231924907,2102.07405,Tractable structured natural gradient descent using local parameterizations,"[{'authorId': '2329117', 'name': 'Wu Lin'}, {'authorId': '144863930', 'name': 'F. Nielsen'}, {'authorId': '145901278', 'name': 'M. E. Khan'}, {'authorId': '145610994', 'name': 'Mark W. Schmidt'}]",Tractable structured natural gradient descent using local parameterizations,2021,International Conference on Machine Learning,22,64,3,240,617,48,NimbusRomNo9L,57,0,17,27,13,4,30522
211075915,2002.04461,TrajectoryNet: A Dynamic Optimal Transport Network for Modeling Cellular Dynamics,"[{'authorId': '1505823696', 'name': 'Alexander Tong'}, {'authorId': '2110064450', 'name': 'Jessie Huang'}, {'authorId': '2683398', 'name': 'Guy Wolf'}, {'authorId': '7385683', 'name': 'D. V. Dijk'}, {'authorId': '32911702', 'name': 'Smita Krishnaswamy'}]",TrajectoryNet A Dynamic Optimal Transport Network for Modeling Cellular Dynamics,2020,International Conference on Machine Learning,108,60,15,7,22,0,NimbusRomNo9L,15,1,13,4,0,0,9961
211258601,2002.09611,Tuning-free Plug-and-Play Proximal Algorithm for Inverse Imaging Problems,"[{'authorId': '26508330', 'name': 'Kaixuan Wei'}, {'authorId': '1388720262', 'name': 'Angelica I. Avilés-Rivero'}, {'authorId': '40657911', 'name': 'Jingwei Liang'}, {'authorId': '143728560', 'name': 'Ying Fu'}, {'authorId': '1711104', 'name': 'C. Schönlieb'}, {'authorId': '143814264', 'name': 'Hua Huang'}]",Tuning-free Plug-and-Play Proximal Algorithm for Inverse Imaging Problems,2020,International Conference on Machine Learning,87,103,6,188,20,53,NimbusRomNo9L,12,0,6,6,0,8,8542
44114109,1805.10767,Understanding Generalization and Optimization Performance of Deep CNNs,"[{'authorId': '2109890021', 'name': 'Pan Zhou'}, {'authorId': '33221685', 'name': 'Jiashi Feng'}]",Understanding Generalization and Optimization Performance of Deep CNNs,2018,International Conference on Machine Learning,45,51,2,0,0,0,NimbusRomNo9L,38,0,0,0,0,0,21737
231924910,2102.06810,Understanding self-supervised Learning Dynamics without Contrastive Pairs,"[{'authorId': '39402399', 'name': 'Yuandong Tian'}, {'authorId': '39717886', 'name': 'Xinlei Chen'}, {'authorId': '25769960', 'name': 'S. Ganguli'}]",Understanding self-supervised Learning Dynamics without Contrastive Pairs,2021,International Conference on Machine Learning,241,36,15,34,162,36,NimbusRomNo9L,23,4,10,9,0,20,15484
238531409,2110.04227,Universal Joint Approximation of Manifolds and Densities by Simple Injective Flows,"[{'authorId': '103305557', 'name': 'Michael Puthawala'}, {'authorId': '1728488', 'name': 'M. Lassas'}, {'authorId': '2064690632', 'name': ""Ivan Dokmani'c""}, {'authorId': '2507767', 'name': 'M. Hoop'}]",Universal Joint Approximation of Manifolds and Densities by Simple Injective Flows,2021,International Conference on Machine Learning,10,50,0,188,128,22,NimbusRomNo9L,26,0,8,16,14,0,16600
221094265,2009.11763,Unsupervised Transfer Learning for Spatiotemporal Predictive Networks,"[{'authorId': '91060830', 'name': 'Zhiyu Yao'}, {'authorId': '3530540', 'name': 'Yunbo Wang'}, {'authorId': '35776445', 'name': 'Mingsheng Long'}, {'authorId': '2144499343', 'name': 'Jianmin Wang'}]",Unsupervised Transfer Learning for Spatiotemporal Predictive Networks,2020,International Conference on Machine Learning,17,54,0,86,16,21,NimbusRomNo9L,11,20,6,9,0,12,7777
234482582,2105.06126,Value-at-Risk Optimization with Gaussian Processes,"[{'authorId': '144124778', 'name': 'Q. Nguyen'}, {'authorId': '3042111', 'name': 'Zhongxiang Dai'}, {'authorId': '145454065', 'name': 'K. H. Low'}, {'authorId': '2066231840', 'name': 'P. Jaillet'}]",Value-at-Risk Optimization with Gaussian Processes,2021,International Conference on Machine Learning,24,25,1,73,88,27,NimbusRomNo9L,14,0,14,9,0,0,10524
244908233,2112.02424,Variational Wasserstein gradient flow,"[{'authorId': '46693078', 'name': 'JiaoJiao Fan'}, {'authorId': '94615164', 'name': 'Qinsheng Zhang'}, {'authorId': '92338994', 'name': 'A. Taghvaei'}, {'authorId': '2369515', 'name': 'Yongxin Chen'}]",Variational Wasserstein gradient flow,2021,International Conference on Machine Learning,39,91,8,208,138,72,NimbusRomNo9L,44,8,14,35,6,16,15722
256416558,2210.03175,Weak Proxies are Sufficient and Preferable for Fairness with Missing Sensitive Attributes,"[{'authorId': '49658780', 'name': 'Zhaowei Zhu'}, {'authorId': '3460027', 'name': 'Yuanshun Yao'}, {'authorId': '2152147910', 'name': 'Jiankai Sun'}, {'authorId': '2145573586', 'name': 'Hanguang Li'}, {'authorId': '47909156', 'name': 'Y. Liu'}]",Weak Proxies are Sufficient and Preferable for Fairness with Missing Sensitive Attributes,2022,International Conference on Machine Learning,9,90,0,4,0,0,SFRM1095,38,0,0,0,0,0,16969
